1950.040	143.9	0.0	8.0
1950.125	134.3	0.0	7.7
1950.202	155.4	0.0	8.3
1950.287	160.6	0.0	8.5
1950.369	150.5	0.0	8.2
1950.454	118.3	0.0	7.3
1950.536	128.9	0.0	7.6
1950.621	120.6	0.0	7.3
1950.706	72.7	0.0	5.7
1950.788	87.0	0.0	6.2
1950.873	77.7	0.0	5.9
1950.955	76.7	0.0	5.9
1951.040	85.0	0.0	6.2
1951.125	84.8	0.0	6.1
1951.202	79.3	0.0	5.9
1951.287	131.7	0.0	7.7
1951.369	153.7	0.0	8.3
1951.454	142.4	0.0	8.0
1951.536	87.2	0.0	6.2
1951.621	86.5	0.0	6.2
1951.706	117.7	0.0	7.2
1951.788	73.3	0.0	5.7
1951.873	74.2	0.0	5.7
1951.955	65.0	0.0	5.4
1952.040	57.9	0.0	5.1
1952.125	32.4	0.0	3.8
1952.204	31.5	0.0	3.8
1952.289	41.7	0.0	4.3
1952.371	33.6	0.0	3.9
1952.455	52.0	0.0	4.8
1952.537	56.1	0.0	5.0
1952.622	77.8	0.0	5.9
1952.707	40.4	0.0	4.3
1952.789	34.2	0.0	3.9
1952.873	31.8	0.0	3.8
1952.955	48.9	0.0	4.7
1953.040	37.9	0.0	4.1
1953.125	5.9	0.0	1.7
1953.202	14.7	0.0	2.6
1953.287	39.6	0.0	4.2
1953.369	18.3	0.0	2.9
1953.454	31.5	0.0	3.8
1953.536	12.7	0.0	2.4
1953.621	33.6	0.0	3.9
1953.706	28.0	0.0	3.6
1953.788	12.3	0.0	2.4
1953.873	2.5	0.0	1.1
1953.955	3.9	0.0	1.3
1954.040	0.4	0.0	0.4
1954.125	0.8	0.0	0.6
1954.202	15.8	0.0	2.7
1954.287	2.7	0.0	1.1
1954.369	1.2	0.0	0.7
1954.454	0.4	0.0	0.4
1954.536	7.3	0.0	1.9
1954.621	12.6	0.0	2.4
1954.706	2.3	0.0	1.0
1954.788	10.5	0.0	2.2
1954.873	13.4	0.0	2.5
1954.955	11.3	0.0	2.3
1955.040	33.4	0.0	3.9
1955.125	29.9	0.0	3.7
1955.202	7.3	0.0	1.9
1955.287	16.4	0.0	2.7
1955.369	41.3	0.0	4.3
1955.454	45.2	0.0	4.5
1955.536	38.2	0.0	4.1
1955.621	58.0	0.0	5.1
1955.706	60.8	0.0	5.2
1955.788	83.0	0.0	6.1
1955.873	126.3	0.0	7.5
1955.955	108.8	0.0	6.9
1956.040	104.1	0.0	6.8
1956.125	175.6	0.0	8.9
1956.204	167.7	0.0	8.6
1956.289	156.7	0.0	8.4
1956.371	193.4	0.0	9.3
1956.455	165.1	0.0	8.6
1956.537	182.7	0.0	9.0
1956.622	240.2	0.0	10.4
1956.707	245.4	0.0	10.5
1956.789	219.9	0.0	9.9
1956.873	285.0	0.0	11.3
1956.955	272.0	0.0	11.0
1957.040	233.7	0.0	10.2
1957.125	184.5	0.0	9.1
1957.202	222.8	0.0	10.0
1957.287	248.0	0.0	10.5
1957.369	233.0	0.0	10.2
1957.454	284.3	0.0	11.3
1957.536	265.1	0.0	10.9
1957.621	223.7	0.0	10.0
1957.706	334.0	0.0	12.3
1957.788	359.4	0.0	12.7
1957.873	298.6	0.0	11.6
1957.955	339.0	0.0	12.3
1958.040	286.7	0.0	11.3
1958.125	233.6	0.0	10.2
1958.202	270.0	0.0	11.0
1958.287	277.6	0.0	11.2
1958.369	248.2	0.0	10.5
1958.454	242.9	0.0	10.4
1958.536	271.0	0.0	11.0
1958.621	283.5	0.0	11.3
1958.706	285.1	0.0	11.3
1958.788	256.9	0.0	10.7
1958.873	215.6	0.0	9.8
1958.955	265.7	0.0	10.9
1959.040	307.7	0.0	11.7
1959.125	202.6	0.0	9.5
1959.202	263.0	0.0	10.9
1959.287	231.3	0.0	10.2
1959.369	243.6	0.0	10.4
1959.454	238.9	0.0	10.3
1959.536	211.9	0.0	9.7
1959.621	282.6	0.0	11.3
1959.706	205.6	0.0	9.6
1959.788	157.7	0.0	8.4
1959.873	175.6	0.0	8.9
1959.955	177.1	0.0	8.9
1960.040	207.2	0.0	9.6
1960.125	149.9	0.0	8.2
1960.204	144.6	0.0	8.0
1960.289	172.7	0.0	8.8
1960.371	169.3	0.0	8.7
1960.455	156.0	0.0	8.3
1960.537	172.4	0.0	8.8
1960.622	190.0	0.0	9.2
1960.707	180.1	0.0	9.0
1960.789	117.3	0.0	7.2
1960.873	126.9	0.0	7.5
1960.955	121.2	0.0	7.4
1961.040	82.1	0.0	6.0
1961.125	65.4	0.0	5.4
1961.202	75.2	0.0	5.8
1961.287	86.9	0.0	6.2
1961.369	72.3	0.0	5.7
1961.454	109.5	0.0	7.0
1961.536	99.3	0.0	6.6
1961.621	79.2	0.0	6.0
1961.706	90.1	0.0	6.3
1961.788	53.7	0.0	4.9
1961.873	46.5	0.0	4.6
1961.955	56.9	0.0	5.0
1962.040	55.1	0.0	5.0
1962.125	71.7	0.0	5.7
1962.202	64.9	0.0	5.4
1962.287	65.9	0.0	5.4
1962.369	61.9	0.0	5.2
1962.454	59.6	0.0	5.2
1962.536	31.4	0.0	3.8
1962.621	31.5	0.0	3.8
1962.706	72.7	0.0	5.7
1962.788	56.1	0.0	5.0
1962.873	38.8	0.0	4.2
1962.955	33.2	0.0	3.9
1963.040	28.7	0.0	3.6
1963.125	35.2	0.0	4.0
1963.202	24.8	0.0	3.4
1963.287	41.7	0.0	4.3
1963.369	61.1	0.0	5.2
1963.454	51.2	0.0	4.8
1963.536	28.7	0.0	3.6
1963.621	47.5	0.0	4.6
1963.706	55.2	0.0	5.0
1963.788	50.1	0.0	4.7
1963.873	33.7	0.0	3.9
1963.955	21.6	0.0	3.2
1964.040	22.6	0.0	3.2
1964.125	25.3	0.0	3.4
1964.204	24.1	0.0	3.3
1964.289	12.9	0.0	2.5
1964.371	14.3	0.0	2.6
1964.455	13.5	0.0	2.5
1964.537	4.8	0.0	1.5
1964.622	13.8	0.0	2.5
1964.707	7.0	0.0	1.8
1964.789	9.2	0.0	2.1
1964.873	11.1	0.0	2.3
1964.955	22.1	0.0	3.2
1965.040	25.4	0.0	3.4
1965.125	20.8	0.0	3.1
1965.202	17.5	0.0	2.8
1965.287	10.2	0.0	2.2
1965.369	34.5	0.0	3.9
1965.454	23.3	0.0	3.3
1965.536	17.3	0.0	2.8
1965.621	13.3	0.0	2.5
1965.706	24.5	0.0	3.4
1965.788	29.1	0.0	3.6
1965.873	22.8	0.0	3.2
1965.955	24.7	0.0	3.4
1966.040	40.3	0.0	4.3
1966.125	35.3	0.0	4.0
1966.202	36.4	0.0	4.0
1966.287	69.0	0.0	5.5
1966.369	64.2	0.0	5.3
1966.454	67.7	0.0	5.5
1966.536	80.2	0.0	6.0
1966.621	72.6	0.0	5.7
1966.706	71.1	0.0	5.6
1966.788	81.2	0.0	6.0
1966.873	81.0	0.0	6.0
1966.955	99.8	0.0	6.7
1967.040	157.0	0.0	8.4
1967.125	132.6	0.0	7.7
1967.202	158.3	0.0	8.4
1967.287	98.4	0.0	6.6
1967.369	122.5	0.0	7.4
1967.454	95.4	0.0	6.5
1967.536	129.5	0.0	7.6
1967.621	151.8	0.0	8.2
1967.706	108.7	0.0	7.0
1967.788	125.0	0.0	7.5
1967.873	133.6	0.0	7.7
1967.955	179.0	0.0	8.9
1968.040	172.5	0.0	8.8
1968.125	158.5	0.0	8.4
1968.204	130.5	0.0	7.6
1968.289	115.0	0.0	7.2
1968.371	180.0	0.0	9.0
1968.455	156.2	0.0	8.3
1968.537	136.2	0.0	7.8
1968.622	154.8	0.0	8.3
1968.707	166.0	0.0	8.6
1968.789	152.5	0.0	8.2
1968.873	121.7	0.0	7.4
1968.955	155.5	0.0	8.3
1969.040	147.8	0.0	8.1
1969.125	170.5	0.0	8.7
1969.202	192.3	0.0	9.3
1969.287	151.1	0.0	8.2
1969.369	169.9	0.0	8.7
1969.454	150.1	0.0	8.2
1969.536	137.1	0.0	7.8
1969.621	138.8	0.0	7.9
1969.706	129.3	0.0	7.6
1969.788	135.4	0.0	7.8
